,min_diff,high_season,delay_15,period_day
8400,1.0,1,0,morning
8401,0.0,1,0,morning
8402,3.0,1,0,morning
8403,1.0,1,0,morning
8404,0.0,1,0,morning
8405,1.0,1,0,morning
8406,15.0,1,0,morning
8407,7.0,1,0,morning
8408,20.0,1,1,morning
8409,3.0,1,0,morning
8410,2.0,1,0,morning
8411,19.0,1,1,morning
8412,8.0,1,0,morning
8413,2.0,1,0,morning
8414,3.0,1,0,afternoon
8415,5.0,1,0,afternoon
8416,1.0,1,0,afternoon
8417,9.0,1,0,afternoon
8418,5.0,1,0,afternoon
8419,1.0,1,0,afternoon
8420,16.0,1,1,afternoon
8421,2.0,1,0,afternoon
8422,1.0,1,0,afternoon
8423,5.0,1,0,afternoon
8424,5.0,1,0,afternoon
8425,20.0,1,1,afternoon
8426,3.0,1,0,afternoon
8427,8.0,1,0,afternoon
8428,1.0,1,0,afternoon
8429,11.0,1,0,afternoon
8430,0.0,1,0,afternoon
8431,8.0,1,0,afternoon
8432,10.0,1,0,afternoon
8433,1.0,1,0,morning
8434,56.0,1,1,morning
8435,17.0,1,1,morning
8436,3.0,1,0,afternoon
8437,4.0,1,0,morning
8438,10.0,1,0,morning
8439,10.0,1,0,morning
8440,2.0,1,0,afternoon
8441,97.0,1,1,morning
8442,10.0,1,0,morning
8443,1.0,1,0,morning
8444,6.0,1,0,afternoon
8445,3.0,1,0,morning
8446,0.0,1,0,morning
8447,2.0,1,0,morning
8448,4.0,1,0,afternoon
8449,4.0,1,0,afternoon
8450,4.0,1,0,morning
8451,0.0,1,0,morning
8452,8.0,1,0,morning
8453,5.0,1,0,night
8454,0.0,1,0,morning
8455,0.0,1,0,night
8456,2.0,1,0,morning
8457,7.0,1,0,night
8458,7.0,1,0,night
8459,4.0,1,0,night
8460,21.0,1,1,night
8461,22.0,1,1,night
8462,31.0,1,1,night
8463,6.0,1,0,morning
8464,10.0,1,0,morning
8465,3.0,1,0,morning
8466,20.0,1,1,night
8467,54.0,1,1,afternoon
8468,4.0,1,0,morning
8469,3.0,1,0,morning
8470,2.0,1,0,morning
8471,1.0,1,0,morning
8472,3.0,1,0,morning
8473,7.0,1,0,morning
8474,4.0,1,0,morning
8475,1.0,1,0,morning
8476,0.0,1,0,morning
8477,5.0,1,0,morning
8478,8.0,1,0,morning
8479,2.0,1,0,morning
8480,1.0,1,0,morning
8481,0.0,1,0,morning
8482,14.0,1,0,morning
8483,0.0,1,0,morning
8484,0.0,1,0,morning
8485,1.0,1,0,morning
8486,2.0,1,0,morning
8487,2.0,1,0,morning
8488,5.0,1,0,morning
8489,1.0,1,0,afternoon
8490,73.0,1,1,afternoon
8491,3.0,1,0,morning
8492,5.0,1,0,morning
8493,1.0,1,0,afternoon
8494,3.0,1,0,afternoon
8495,1.0,1,0,morning
8496,3.0,1,0,morning
8497,1.0,1,0,afternoon
8498,0.0,1,0,afternoon
8499,1.0,1,0,morning
8500,12.0,1,0,morning
8501,21.0,1,1,night
8502,7.0,1,0,night
8503,5.0,1,0,night
8504,1.0,1,0,night
8505,3.0,1,0,night
8506,5.0,1,0,night
8507,12.0,1,0,night
8508,2.0,1,0,night
8509,29.0,1,1,night
8510,18.0,1,1,night
8511,0.0,1,0,night
8512,2.0,1,0,night
8513,0.0,1,0,night
8514,12.0,1,0,night
8515,8.0,1,0,night
8516,2.0,1,0,night
8517,1290.0,1,1,night
8518,2.0,1,0,night
8519,1.0,1,0,night
8520,111.0,1,1,night
8521,14.0,1,0,night
8522,6.0,1,0,night
8523,4.0,1,0,night
8524,9.0,1,0,night
8525,0.0,1,0,night
8526,1.0,1,0,night
8527,10.0,1,0,night
8528,1.0,1,0,night
8529,4.0,1,0,night
8530,5.0,1,0,night
8531,4.0,1,0,night
8532,12.0,1,0,night
8533,13.0,1,0,night
8534,1.0,1,0,night
8535,13.0,1,0,night
8536,2.0,1,0,night
8537,17.0,1,1,night
8538,58.0,1,1,afternoon
8539,10.0,1,0,night
8540,3.0,1,0,night
8541,4.0,1,0,night
8542,11.0,1,0,afternoon
8543,19.0,1,1,night
8544,1.0,1,0,night
8545,0.0,1,0,night
8546,5.0,1,0,night
8547,3.0,1,0,night
8548,1430.0,1,1,night
8549,2.0,1,0,night
8550,7.0,1,0,night
8551,2.0,1,0,night
8552,18.0,1,1,night
8553,0.0,1,0,night
8554,10.0,1,0,night
8555,9.0,1,0,night
8556,2.0,1,0,night
8557,0.0,1,0,night
8558,2.0,1,0,night
8559,1.0,1,0,night
8560,12.0,1,0,night
8561,1.0,1,0,night
8562,1.0,1,0,night
8563,2.0,1,0,night
8564,5.0,1,0,night
8565,4.0,1,0,night
8566,2.0,1,0,night
8567,7.0,1,0,night
8568,11.0,1,0,night
8569,10.0,1,0,night
8570,14.0,1,0,night
8571,13.0,1,0,night
8572,6.0,1,0,night
8573,2.0,1,0,night
8574,5.0,1,0,night
8575,7.0,1,0,morning
8576,1.0,1,0,morning
8577,14.0,1,0,morning
8578,6.0,1,0,morning
8579,4.0,1,0,morning
8580,4.0,1,0,morning
8581,1.0,1,0,morning
8582,10.0,1,0,morning
8583,5.0,1,0,morning
8584,7.0,1,0,morning
8585,5.0,1,0,morning
8586,3.0,1,0,morning
8587,4.0,1,0,morning
8588,3.0,1,0,morning
8589,4.0,1,0,morning
8590,4.0,1,0,morning
8591,8.0,1,0,morning
8592,4.0,1,0,morning
8593,1.0,1,0,morning
8594,2.0,1,0,morning
8595,5.0,1,0,morning
8596,5.0,1,0,morning
8597,1.0,1,0,morning
8598,5.0,1,0,morning
8599,3.0,1,0,morning
8600,1.0,1,0,morning
8601,2.0,1,0,morning
8602,1.0,1,0,morning
8603,2.0,1,0,afternoon
8604,3.0,1,0,afternoon
8605,1.0,1,0,afternoon
8606,3.0,1,0,afternoon
8607,0.0,1,0,afternoon
8608,9.0,1,0,afternoon
8609,1.0,1,0,afternoon
8610,1.0,1,0,afternoon
8611,5.0,1,0,afternoon
8612,2.0,1,0,afternoon
8613,1.0,1,0,afternoon
8614,1.0,1,0,afternoon
8615,2.0,1,0,morning
8616,3.0,1,0,morning
8617,2.0,1,0,morning
8618,0.0,1,0,morning
8619,3.0,1,0,morning
8620,0.0,1,0,morning
8621,3.0,1,0,morning
8622,2.0,1,0,morning
8623,4.0,1,0,morning
8624,2.0,1,0,morning
8625,1.0,1,0,morning
8626,21.0,1,1,morning
8627,0.0,1,0,morning
8628,13.0,1,0,morning
8629,0.0,1,0,morning
8630,2.0,1,0,morning
8631,1.0,1,0,morning
8632,5.0,1,0,morning
8633,4.0,1,0,morning
8634,8.0,1,0,morning
8635,2.0,1,0,morning
8636,9.0,1,0,morning
8637,2.0,1,0,morning
8638,0.0,1,0,afternoon
8639,3.0,1,0,afternoon
8640,3.0,1,0,afternoon
8641,14.0,1,0,morning
8642,0.0,1,0,morning
8643,11.0,1,0,morning
8644,0.0,1,0,afternoon
8645,4.0,1,0,afternoon
8646,2.0,1,0,morning
8647,3.0,1,0,morning
8648,1.0,1,0,afternoon
8649,2.0,1,0,afternoon
8650,6.0,1,0,afternoon
8651,3.0,1,0,morning
8652,1.0,1,0,morning
8653,1.0,1,0,morning
8654,3.0,1,0,afternoon
8655,6.0,1,0,afternoon
8656,14.0,1,0,afternoon
8657,1.0,1,0,morning
8658,4.0,1,0,morning
8659,9.0,1,0,morning
8660,1.0,1,0,morning
8661,15.0,1,0,morning
8662,5.0,1,0,morning
8663,1.0,1,0,morning
8664,3.0,1,0,morning
8665,4.0,1,0,morning
8666,3.0,1,0,morning
8667,2.0,1,0,morning
8668,4.0,1,0,morning
8669,4.0,1,0,morning
8670,2.0,1,0,morning
8671,1.0,1,0,morning
8672,1.0,1,0,morning
8673,10.0,1,0,morning
8674,6.0,1,0,morning
8675,3.0,1,0,morning
8676,1.0,1,0,morning
8677,4.0,1,0,morning
8678,2.0,1,0,morning
8679,3.0,1,0,morning
8680,2.0,1,0,morning
8681,2.0,1,0,morning
8682,2.0,1,0,morning
8683,7.0,1,0,morning
8684,1.0,1,0,morning
8685,12.0,1,0,night
8686,23.0,1,1,night
8687,0.0,1,0,morning
8688,9.0,1,0,night
8689,1.0,1,0,night
8690,1.0,1,0,morning
8691,13.0,1,0,night
8692,1.0,1,0,night
8693,7.0,1,0,morning
8694,4.0,1,0,night
8695,4.0,1,0,night
8696,2.0,1,0,morning
8697,5.0,1,0,morning
8698,3.0,1,0,morning
8699,3.0,1,0,morning
8700,4.0,1,0,morning
8701,2.0,1,0,morning
8702,0.0,1,0,morning
8703,5.0,1,0,morning
8704,3.0,1,0,morning
8705,3.0,1,0,morning
8706,2.0,1,0,morning
8707,0.0,1,0,morning
8708,1.0,1,0,morning
8709,4.0,1,0,afternoon
8710,4.0,1,0,afternoon
8711,2.0,1,0,afternoon
8712,12.0,1,0,afternoon
8713,22.0,1,1,afternoon
8714,21.0,1,1,afternoon
8715,12.0,1,0,afternoon
8716,4.0,1,0,afternoon
8717,5.0,1,0,afternoon
8718,3.0,1,0,afternoon
8719,6.0,1,0,afternoon
8720,5.0,1,0,afternoon
8721,3.0,1,0,afternoon
8722,6.0,1,0,afternoon
8723,1.0,1,0,afternoon
8724,5.0,1,0,afternoon
8725,1.0,1,0,afternoon
8726,1.0,1,0,afternoon
8727,32.0,1,1,afternoon
8728,11.0,1,0,afternoon
8729,14.0,1,0,afternoon
8730,5.0,1,0,afternoon
8731,17.0,1,1,afternoon
8732,2.0,1,0,afternoon
8733,3.0,1,0,night
8734,5.0,1,0,afternoon
8735,0.0,1,0,afternoon
8736,4.0,1,0,afternoon
8737,9.0,1,0,afternoon
8738,0.0,1,0,afternoon
8739,1.0,1,0,afternoon
8740,0.0,1,0,night
8741,1.0,1,0,afternoon
8742,53.0,1,1,afternoon
8743,4.0,1,0,afternoon
8744,1.0,1,0,afternoon
8745,7.0,1,0,afternoon
8746,6.0,1,0,night
8747,1.0,1,0,afternoon
8748,6.0,1,0,afternoon
8749,11.0,1,0,afternoon
8750,12.0,1,0,afternoon
8751,1.0,1,0,afternoon
8752,4.0,1,0,afternoon
8753,2.0,1,0,afternoon
8754,15.0,1,0,afternoon
8755,12.0,1,0,afternoon
8756,22.0,1,1,afternoon
8757,3.0,1,0,afternoon
8758,6.0,1,0,afternoon
8759,2.0,1,0,afternoon
8760,2.0,1,0,afternoon
8761,142.0,1,1,afternoon
8762,13.0,1,0,afternoon
8763,0.0,1,0,afternoon
8764,3.0,1,0,afternoon
8765,1.0,1,0,afternoon
8766,9.0,1,0,afternoon
8767,2.0,1,0,afternoon
8768,25.0,1,1,afternoon
8769,12.0,1,0,afternoon
8770,1.0,1,0,afternoon
8771,4.0,1,0,afternoon
8772,18.0,1,1,afternoon
8773,14.0,1,0,afternoon
8774,0.0,1,0,afternoon
8775,3.0,1,0,afternoon
8776,13.0,1,0,afternoon
8777,7.0,1,0,afternoon
8778,2.0,1,0,afternoon
8779,14.0,1,0,afternoon
8780,82.0,1,1,afternoon
8781,4.0,1,0,afternoon
8782,1.0,1,0,night
8783,3.0,1,0,morning
8784,5.0,1,0,night
8785,1.0,1,0,night
8786,25.0,1,1,night
8787,4.0,1,0,night
8788,4.0,1,0,night
8789,5.0,1,0,night
8790,0.0,1,0,morning
8791,4.0,1,0,morning
8792,1.0,1,0,morning
8793,2.0,1,0,morning
8794,1.0,1,0,morning
8795,1.0,1,0,morning
8796,1.0,1,0,morning
8797,3.0,1,0,morning
8798,3.0,1,0,morning
8799,1.0,1,0,morning
8800,3.0,1,0,morning
8801,2.0,1,0,morning
8802,1.0,1,0,morning
8803,12.0,1,0,morning
8804,1.0,1,0,morning
8805,7.0,1,0,morning
8806,1.0,1,0,morning
8807,2.0,1,0,morning
8808,2.0,1,0,morning
8809,1.0,1,0,morning
8810,8.0,1,0,morning
8811,3.0,1,0,morning
8812,1.0,1,0,morning
8813,3.0,1,0,morning
8814,3.0,1,0,morning
8815,5.0,1,0,morning
8816,0.0,1,0,morning
8817,1.0,1,0,morning
8818,3.0,1,0,morning
8819,0.0,1,0,morning
8820,3.0,1,0,morning
8821,7.0,1,0,morning
8822,4.0,1,0,morning
8823,8.0,1,0,afternoon
8824,81.0,1,1,morning
8825,1.0,1,0,night
8826,1.0,1,0,afternoon
8827,4.0,1,0,afternoon
8828,3.0,1,0,afternoon
8829,11.0,1,0,morning
8830,4.0,1,0,afternoon
8831,1.0,1,0,morning
8832,2.0,1,0,night
8833,4.0,1,0,afternoon
8834,2.0,1,0,afternoon
8835,1.0,1,0,afternoon
8836,5.0,1,0,morning
8837,1.0,1,0,afternoon
8838,16.0,1,1,morning
8839,2.0,1,0,night
8840,4.0,1,0,afternoon
8841,2.0,1,0,afternoon
8842,3.0,1,0,afternoon
8843,4.0,1,0,morning
8844,7.0,1,0,afternoon
8845,10.0,1,0,morning
8846,2.0,1,0,night
8847,4.0,1,0,afternoon
8848,2.0,1,0,afternoon
8849,1.0,1,0,afternoon
8850,3.0,1,0,morning
8851,5.0,1,0,morning
8852,4.0,1,0,morning
8853,2.0,1,0,morning
8854,4.0,1,0,morning
8855,1.0,1,0,morning
8856,6.0,1,0,morning
8857,10.0,1,0,morning
8858,1.0,1,0,morning
8859,1.0,1,0,morning
8860,10.0,1,0,afternoon
8861,14.0,1,0,afternoon
8862,0.0,1,0,afternoon
8863,11.0,1,0,afternoon
8864,4.0,1,0,afternoon
8865,0.0,1,0,afternoon
8866,1.0,1,0,afternoon
8867,15.0,1,0,afternoon
8868,1.0,1,0,afternoon
8869,12.0,1,0,night
8870,5.0,1,0,afternoon
8871,5.0,1,0,night
8872,4.0,1,0,afternoon
8873,5.0,1,0,night
8874,2.0,1,0,afternoon
8875,2.0,1,0,night
8876,3.0,1,0,night
8877,16.0,1,1,afternoon
8878,22.0,1,1,night
8879,0.0,1,0,night
8880,2.0,1,0,night
8881,21.0,1,1,night
8882,1.0,1,0,afternoon
8883,2.0,1,0,night
8884,2.0,1,0,night
8885,3.0,1,0,night
8886,9.0,1,0,night
8887,10.0,1,0,afternoon
8888,4.0,1,0,night
8889,1.0,1,0,night
8890,2.0,1,0,night
8891,1.0,1,0,night
8892,3.0,1,0,afternoon
8893,14.0,1,0,night
8894,4.0,1,0,afternoon
8895,1.0,1,0,night
8896,1.0,1,0,morning
8897,1.0,1,0,morning
8898,1.0,1,0,morning
8899,1.0,1,0,morning
8900,23.0,1,1,night
8901,6.0,1,0,morning
8902,6.0,1,0,morning
8903,1.0,1,0,morning
8904,5.0,1,0,morning
8905,8.0,1,0,night
8906,1.0,1,0,morning
8907,1.0,1,0,morning
8908,3.0,1,0,morning
8909,0.0,1,0,morning
8910,3.0,1,0,night
8911,6.0,1,0,morning
8912,1.0,1,0,morning
8913,0.0,1,0,morning
8914,68.0,1,1,morning
8915,0.0,1,0,morning
8916,15.0,1,0,morning
8917,10.0,1,0,morning
8918,10.0,1,0,morning
8919,2.0,1,0,morning
8920,0.0,1,0,morning
8921,5.0,1,0,morning
8922,13.0,1,0,morning
8923,10.0,1,0,morning
8924,4.0,1,0,morning
8925,4.0,1,0,morning
8926,7.0,1,0,morning
8927,2.0,1,0,morning
8928,4.0,1,0,morning
8929,6.0,1,0,morning
8930,2.0,1,0,morning
8931,1.0,1,0,morning
8932,7.0,1,0,morning
8933,2.0,1,0,morning
8934,0.0,1,0,morning
8935,3.0,1,0,morning
8936,3.0,1,0,morning
8937,5.0,1,0,morning
8938,6.0,1,0,morning
8939,1.0,1,0,morning
8940,3.0,1,0,morning
8941,3.0,1,0,morning
8942,12.0,1,0,morning
8943,3.0,1,0,morning
8944,6.0,1,0,morning
8945,5.0,1,0,morning
8946,3.0,1,0,afternoon
8947,2.0,1,0,morning
8948,3.0,1,0,morning
8949,2.0,1,0,morning
8950,2.0,1,0,morning
8951,4.0,1,0,morning
8952,0.0,1,0,morning
8953,3.0,1,0,afternoon
8954,3.0,1,0,morning
8955,3.0,1,0,morning
8956,3.0,1,0,morning
8957,1.0,1,0,morning
8958,18.0,1,1,morning
8959,2.0,1,0,morning
8960,4.0,1,0,afternoon
8961,6.0,1,0,morning
8962,4.0,1,0,morning
8963,5.0,1,0,morning
8964,0.0,1,0,morning
8965,14.0,1,0,morning
8966,3.0,1,0,morning
8967,18.0,1,1,afternoon
8968,7.0,1,0,morning
8969,23.0,1,1,morning
8970,10.0,1,0,morning
8971,1.0,1,0,morning
8972,4.0,1,0,morning
8973,1.0,1,0,morning
8974,5.0,1,0,morning
8975,1.0,1,0,morning
8976,8.0,1,0,morning
8977,5.0,1,0,morning
8978,18.0,1,1,morning
8979,2.0,1,0,morning
8980,4.0,1,0,morning
8981,1.0,1,0,morning
8982,7.0,1,0,morning
8983,2.0,1,0,morning
8984,0.0,1,0,morning
8985,0.0,1,0,morning
8986,6.0,1,0,morning
8987,12.0,1,0,night
8988,1.0,1,0,morning
8989,18.0,1,1,morning
8990,0.0,1,0,morning
8991,1.0,1,0,morning
8992,0.0,1,0,morning
8993,1.0,1,0,morning
8994,1.0,1,0,morning
8995,16.0,1,1,afternoon
8996,3.0,1,0,afternoon
8997,5.0,1,0,afternoon
8998,12.0,1,0,afternoon
8999,25.0,1,1,morning
9000,0.0,1,0,afternoon
9001,2.0,1,0,afternoon
9002,3.0,1,0,afternoon
9003,3.0,1,0,afternoon
9004,8.0,1,0,afternoon
9005,9.0,1,0,afternoon
9006,26.0,1,1,morning
9007,0.0,1,0,afternoon
9008,6.0,1,0,afternoon
9009,3.0,1,0,afternoon
9010,7.0,1,0,afternoon
9011,1.0,1,0,afternoon
9012,1.0,1,0,afternoon
9013,16.0,1,1,morning
9014,12.0,1,0,afternoon
9015,1.0,1,0,afternoon
9016,13.0,1,0,afternoon
9017,8.0,1,0,afternoon
9018,8.0,1,0,afternoon
9019,0.0,1,0,afternoon
9020,10.0,1,0,morning
9021,6.0,1,0,afternoon
9022,1.0,1,0,afternoon
9023,19.0,1,1,afternoon
9024,42.0,1,1,afternoon
9025,13.0,1,0,afternoon
9026,5.0,1,0,night
9027,25.0,1,1,afternoon
9028,1.0,1,0,afternoon
9029,0.0,1,0,afternoon
9030,1.0,1,0,afternoon
9031,6.0,1,0,afternoon
9032,3.0,1,0,afternoon
9033,4.0,1,0,night
9034,12.0,1,0,afternoon
9035,3.0,1,0,afternoon
9036,3.0,1,0,afternoon
9037,8.0,1,0,afternoon
9038,18.0,1,1,afternoon
9039,17.0,1,1,afternoon
9040,3.0,1,0,afternoon
9041,1.0,1,0,afternoon
9042,9.0,1,0,afternoon
9043,1.0,1,0,afternoon
9044,6.0,1,0,afternoon
9045,14.0,1,0,afternoon
9046,25.0,1,1,afternoon
9047,157.0,1,1,afternoon
9048,9.0,1,0,afternoon
9049,16.0,1,1,afternoon
9050,21.0,1,1,night
9051,15.0,1,0,night
9052,74.0,1,1,night
9053,0.0,1,0,night
9054,13.0,1,0,night
9055,7.0,1,0,night
9056,4.0,1,0,night
9057,10.0,1,0,night
9058,3.0,1,0,night
9059,2.0,1,0,night
9060,2.0,1,0,afternoon
9061,0.0,1,0,night
9062,2.0,1,0,night
9063,21.0,1,1,night
9064,2.0,1,0,night
9065,12.0,1,0,night
9066,8.0,1,0,afternoon
9067,1.0,1,0,night
9068,2.0,1,0,night
9069,18.0,1,1,night
9070,0.0,1,0,night
9071,2.0,1,0,night
9072,6.0,1,0,night
9073,14.0,1,0,night
9074,12.0,1,0,night
9075,6.0,1,0,night
9076,48.0,1,1,night
9077,5.0,1,0,night
9078,1.0,1,0,night
9079,0.0,1,0,night
9080,1.0,1,0,night
9081,9.0,1,0,night
9082,3.0,1,0,night
9083,10.0,1,0,night
9084,0.0,1,0,night
9085,0.0,1,0,night
9086,9.0,1,0,night
9087,4.0,1,0,night
9088,2.0,1,0,night
9089,27.0,1,1,night
9090,21.0,1,1,night
9091,4.0,1,0,morning
9092,1.0,1,0,afternoon
9093,6.0,1,0,morning
9094,9.0,1,0,morning
9095,1.0,1,0,morning
9096,14.0,1,0,afternoon
9097,3.0,1,0,morning
9098,0.0,1,0,morning
9099,5.0,1,0,morning
9100,7.0,1,0,morning
9101,11.0,1,0,morning
9102,9.0,1,0,morning
9103,10.0,1,0,morning
9104,14.0,1,0,afternoon
9105,10.0,1,0,night
9106,6.0,1,0,afternoon
9107,0.0,1,0,night
9108,1387.0,1,1,night
9109,11.0,1,0,afternoon
9110,9.0,1,0,night
9111,3.0,1,0,afternoon
9112,5.0,1,0,night
9113,17.0,1,1,night
9114,3.0,1,0,afternoon
9115,2.0,1,0,night
9116,2.0,1,0,afternoon
9117,11.0,1,0,night
9118,2.0,1,0,night
9119,3.0,1,0,morning
9120,9.0,1,0,night
9121,9.0,1,0,afternoon
9122,1.0,1,0,night
9123,3.0,1,0,night
9124,4.0,1,0,morning
9125,2.0,1,0,morning
9126,1.0,1,0,night
9127,0.0,1,0,morning
9128,2.0,1,0,morning
9129,22.0,1,1,night
9130,16.0,1,1,morning
9131,13.0,1,0,morning
9132,0.0,1,0,night
9133,1.0,1,0,morning
9134,3.0,1,0,morning
9135,18.0,1,1,night
9136,44.0,1,1,night
9137,10.0,1,0,night
9138,3.0,1,0,night
9139,12.0,1,0,night
9140,2.0,1,0,night
9141,5.0,1,0,night
9142,8.0,1,0,night
9143,1.0,1,0,night
9144,1.0,1,0,night
9145,34.0,1,1,night
9146,15.0,1,0,night
9147,4.0,1,0,night
9148,1.0,1,0,morning
9149,4.0,1,0,morning
9150,6.0,1,0,morning
9151,0.0,1,0,morning
9152,7.0,1,0,morning
9153,3.0,1,0,morning
9154,9.0,1,0,morning
9155,4.0,1,0,morning
9156,95.0,1,1,morning
9157,5.0,1,0,morning
9158,8.0,1,0,morning
9159,1.0,1,0,morning
9160,4.0,1,0,morning
9161,2.0,1,0,morning
9162,2.0,1,0,morning
9163,5.0,1,0,morning
9164,3.0,1,0,morning
9165,4.0,1,0,morning
9166,0.0,1,0,morning
9167,2.0,1,0,morning
9168,0.0,1,0,morning
9169,8.0,1,0,morning
9170,1.0,1,0,morning
9171,2.0,1,0,morning
9172,1.0,1,0,morning
9173,3.0,1,0,morning
9174,1.0,1,0,morning
9175,3.0,1,0,morning
9176,7.0,1,0,morning
9177,14.0,1,0,morning
9178,1.0,1,0,morning
9179,0.0,1,0,morning
9180,9.0,1,0,morning
9181,0.0,1,0,morning
9182,5.0,1,0,morning
9183,4.0,1,0,morning
9184,2.0,1,0,morning
9185,0.0,1,0,morning
9186,0.0,1,0,morning
9187,1.0,1,0,morning
9188,38.0,1,1,morning
9189,7.0,1,0,morning
9190,2.0,1,0,morning
9191,4.0,1,0,morning
9192,1.0,1,0,morning
9193,4.0,1,0,morning
9194,10.0,1,0,morning
9195,127.0,1,1,morning
9196,0.0,1,0,morning
9197,6.0,1,0,afternoon
9198,3.0,1,0,morning
9199,2.0,1,0,afternoon
9200,4.0,1,0,afternoon
9201,7.0,1,0,afternoon
9202,8.0,1,0,afternoon
9203,6.0,1,0,morning
9204,12.0,1,0,afternoon
9205,1.0,1,0,morning
9206,11.0,1,0,afternoon
9207,4.0,1,0,afternoon
9208,19.0,1,1,afternoon
9209,8.0,1,0,afternoon
9210,19.0,1,1,afternoon
9211,8.0,1,0,afternoon
9212,8.0,1,0,morning
9213,14.0,1,0,afternoon
9214,2.0,1,0,afternoon
9215,1.0,1,0,afternoon
9216,7.0,1,0,afternoon
9217,11.0,1,0,afternoon
9218,2.0,1,0,afternoon
9219,1.0,1,0,morning
9220,58.0,1,1,afternoon
9221,6.0,1,0,afternoon
9222,17.0,1,1,afternoon
9223,22.0,1,1,afternoon
9224,14.0,1,0,afternoon
9225,3.0,1,0,afternoon
9226,15.0,1,0,afternoon
9227,2.0,1,0,afternoon
9228,2.0,1,0,afternoon
9229,0.0,1,0,afternoon
9230,3.0,1,0,afternoon
9231,8.0,1,0,afternoon
9232,4.0,1,0,afternoon
9233,14.0,1,0,afternoon
9234,14.0,1,0,afternoon
9235,5.0,1,0,afternoon
9236,4.0,1,0,afternoon
9237,2.0,1,0,afternoon
9238,3.0,1,0,afternoon
9239,6.0,1,0,afternoon
9240,0.0,1,0,afternoon
9241,2.0,1,0,afternoon
9242,5.0,1,0,afternoon
9243,5.0,1,0,afternoon
9244,1.0,1,0,afternoon
9245,6.0,1,0,afternoon
9246,3.0,1,0,afternoon
9247,6.0,1,0,afternoon
9248,2.0,1,0,afternoon
9249,7.0,1,0,afternoon
9250,2.0,1,0,afternoon
9251,2.0,1,0,afternoon
9252,28.0,1,1,afternoon
9253,4.0,1,0,afternoon
9254,2.0,1,0,afternoon
9255,5.0,1,0,afternoon
9256,4.0,1,0,afternoon
9257,10.0,1,0,afternoon
9258,1.0,1,0,afternoon
9259,1.0,1,0,afternoon
9260,8.0,1,0,afternoon
9261,4.0,1,0,afternoon
9262,18.0,1,1,afternoon
9263,2.0,1,0,afternoon
9264,0.0,1,0,afternoon
9265,1.0,1,0,afternoon
9266,1.0,1,0,afternoon
9267,2.0,1,0,afternoon
9268,7.0,1,0,afternoon
9269,1.0,1,0,afternoon
9270,2.0,1,0,afternoon
9271,3.0,1,0,afternoon
9272,5.0,1,0,afternoon
9273,5.0,1,0,afternoon
9274,83.0,1,1,afternoon
9275,8.0,1,0,afternoon
9276,14.0,1,0,afternoon
9277,9.0,1,0,night
9278,3.0,1,0,night
9279,5.0,1,0,night
9280,0.0,1,0,night
9281,3.0,1,0,night
9282,9.0,1,0,night
9283,23.0,1,1,night
9284,7.0,1,0,night
9285,1.0,1,0,night
9286,9.0,1,0,night
9287,0.0,1,0,night
9288,0.0,1,0,night
9289,2.0,1,0,night
9290,14.0,1,0,night
9291,4.0,1,0,night
9292,24.0,1,1,night
9293,0.0,1,0,night
9294,1.0,1,0,night
9295,8.0,1,0,night
9296,15.0,1,0,night
9297,2.0,1,0,night
9298,8.0,1,0,night
9299,24.0,1,1,night
9300,0.0,1,0,night
9301,8.0,1,0,morning
9302,11.0,1,0,morning
9303,7.0,1,0,morning
9304,6.0,1,0,morning
9305,1.0,1,0,morning
9306,7.0,1,0,morning
9307,1.0,1,0,morning
9308,1.0,1,0,morning
9309,2.0,1,0,morning
9310,0.0,1,0,morning
9311,19.0,1,1,morning
9312,4.0,1,0,morning
9313,4.0,1,0,morning
9314,0.0,1,0,morning
9315,22.0,1,1,morning
9316,4.0,1,0,morning
9317,11.0,1,0,morning
9318,12.0,1,0,morning
9319,3.0,1,0,morning
9320,2.0,1,0,morning
9321,5.0,1,0,morning
9322,1.0,1,0,morning
9323,6.0,1,0,morning
9324,1.0,1,0,morning
9325,10.0,1,0,afternoon
9326,1.0,1,0,afternoon
9327,6.0,1,0,afternoon
9328,4.0,1,0,afternoon
9329,3.0,1,0,afternoon
9330,6.0,1,0,afternoon
9331,4.0,1,0,afternoon
9332,1.0,1,0,afternoon
9333,11.0,1,0,afternoon
9334,1.0,1,0,afternoon
9335,3.0,1,0,afternoon
9336,9.0,1,0,afternoon
9337,2.0,1,0,afternoon
9338,4.0,1,0,afternoon
9339,4.0,1,0,afternoon
9340,0.0,1,0,afternoon
9341,1.0,1,0,afternoon
9342,2.0,1,0,afternoon
9343,6.0,1,0,afternoon
9344,4.0,1,0,afternoon
9345,7.0,1,0,afternoon
9346,1.0,1,0,afternoon
9347,43.0,1,1,afternoon
9348,4.0,1,0,afternoon
9349,0.0,1,0,afternoon
9350,9.0,1,0,afternoon
9351,3.0,1,0,afternoon
9352,4.0,1,0,afternoon
9353,2.0,1,0,afternoon
9354,4.0,1,0,afternoon
9355,1.0,1,0,afternoon
9356,8.0,1,0,afternoon
9357,2.0,1,0,afternoon
9358,8.0,1,0,afternoon
9359,4.0,1,0,afternoon
9360,2.0,1,0,afternoon
9361,39.0,1,1,afternoon
9362,11.0,1,0,afternoon
9363,5.0,1,0,afternoon
9364,13.0,1,0,afternoon
